 "x",  "y",  "u",  "v",  "sigma",  "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma"
288,733,0.209021,100.021,0.0265491,51,190,0.209015,-100.021,0.0172826,0.0138736,0.000631228,0.0173958,0.0137605,0.177332
297,733,0.272352,100.02,0.0273137,60,190,0.272339,-100.02,0.0190808,0.0137633,0.000577175,0.0191428,0.0137013,0.106883
306,733,0.409996,100.021,0.0276993,69,190,0.410004,-100.021,0.0214749,0.013728,0.000476636,0.0215041,0.0136988,0.0612186
315,733,0.836525,99.9914,0.0250779,78,190,0.836517,-99.9913,0.0243982,0.0137569,0.000321139,0.0244079,0.0137472,0.0301419
207,742,-0.572416,100.308,0.0269481,-30,181,-0.572418,-100.308,0.0108169,0.0159445,0.000165768,0.0159499,0.0108115,1.53851
216,742,-0.130564,100.186,0.0211773,-21,181,-0.130569,-100.186,0.0102904,0.0155975,0.000376653,0.0156241,0.0102638,1.5003
225,742,-0.0483374,100.187,0.0183744,-12,181,-0.0483398,-100.187,0.0102756,0.0152956,0.000514129,0.0153477,0.0102235,1.46978
234,742,-0.00483587,100.182,0.01783,-3,181,-0.00483704,-100.182,0.0107695,0.0150034,0.000564991,0.0150775,0.0106954,1.44039
243,742,0.0536576,100.166,0.0177038,6,181,0.0536652,-100.166,0.0115069,0.014768,0.000604808,0.0148766,0.0113984,1.3932
252,742,0.0757478,100.144,0.0192916,15,181,0.0757446,-100.144,0.0124339,0.0145514,0.000620706,0.01472,0.0122654,1.30567
261,742,0.121761,100.126,0.0272804,24,181,0.121765,-100.126,0.0135529,0.014355,0.000612109,0.0146857,0.0132221,1.07542
270,742,0.186022,100.075,0.0279898,33,181,0.186035,-100.075,0.0148663,0.0141804,0.000578462,0.0151959,0.0138509,0.517815
279,742,0.198431,100.006,0.0269922,42,181,0.198425,-100.006,0.016377,0.0140296,0.00051923,0.0164868,0.0139198,0.208246
288,742,0.189263,100.027,0.0273555,51,181,0.18927,-100.027,0.0180877,0.0139046,0.000433904,0.0181323,0.0138601,0.102276
297,742,0.217346,100.044,0.026123,60,181,0.217346,-100.044,0.0200011,0.013808,0.000322025,0.0200178,0.0137913,0.051811
306,742,0.388734,100.062,0.0240074,69,181,0.388733,-100.062,0.02251,0.0137876,0.000142215,0.0225123,0.0137853,0.0162988
315,742,0.817493,99.9999,0.0248515,78,181,0.817505,-99.9999,0.0255211,0.013822,-0.000108355,0.0255221,0.013821,-0.00926083
207,751,-0.688015,100.422,0.0304201,-30,172,-0.688019,-100.422,0.0100357,0.0157365,0.0001639,0.0157412,0.010031,1.54208
234,751,0.0336917,100.225,0.0188189,-3,172,0.0336914,-100.225,0.0107193,0.0149265,0.000571554,0.0150028,0.0106431,1.43815
243,751,0.0974739,100.227,0.0187632,6,172,0.0974731,-100.227,0.0116383,0.0147225,0.000591712,0.0148321,0.0115287,1.3876
252,751,0.14746,100.239,0.0214473,15,172,0.147461,-100.239,0.0127361,0.0145368,0.000581827,0.0147084,0.0125645,1.28393
261,751,0.167097,100.227,0.0258521,24,172,0.167084,-100.227,0.0140147,0.0143704,0.000541272,0.0147623,0.0136228,0.944105
270,751,0.238726,100.167,0.0310358,33,172,0.238739,-100.167,0.0154762,0.0142244,0.000469461,0.0156327,0.0140679,0.321761
279,751,0.184208,100.077,0.0288218,42,172,0.184204,-100.077,0.0171228,0.0141002,0.00036586,0.0171665,0.0140566,0.118757
288,751,0.167388,100.06,0.0277923,51,172,0.167389,-100.06,0.0189567,0.0139995,0.00023001,0.0189674,0.0139888,0.0462666
297,751,0.209529,100.049,0.0277134,60,172,0.209534,-100.049,0.0209799,0.013924,6.15591e-05,0.0209805,0.0139235,0.00872356
306,751,0.438931,100.07,0.0238845,69,172,0.438934,-100.07,0.0235896,0.0139273,-0.000195564,0.0235935,0.0139234,-0.0202289
315,751,0.997122,100.047,0.0221977,78,172,0.997131,-100.047,0.0266662,0.0139761,-0.000538754,0.026689,0.0139532,-0.0423529
207,760,-0.625952,100.874,0.0312923,-30,163,-0.625946,-100.874,0.00924499,0.0155392,0.000179722,0.0155443,0.00923986,1.54227
216,760,-0.0457505,100.9,0.0275725,-21,163,-0.0457458,-100.9,0.00929817,0.0152883,0.000414016,0.0153167,0.00926969,1.50211
225,760,0.0587215,100.675,0.0234358,-12,163,0.0587158,-100.675,0.00979685,0.0150864,0.000545814,0.0151421,0.00974112,1.46904
261,760,0.203576,100.335,0.0257531,24,163,0.203583,-100.335,0.0145297,0.0144346,0.000463459,0.014948,0.0140162,0.734246
270,760,0.363276,100.305,0.0350877,33,163,0.363281,-100.305,0.0161369,0.014317,0.000356003,0.016204,0.0142498,0.186466
279,760,0.202949,100.075,0.0393227,42,163,0.202942,-100.075,0.0179135,0.014218,0.000212064,0.0179257,0.0142058,0.0571336
288,760,0.182071,100.102,0.0346674,51,163,0.182068,-100.102,0.0198612,0.0141388,3.12302e-05,0.0198614,0.0141386,0.00545726
297,760,0.218194,100.088,0.0295169,60,163,0.218201,-100.088,0.0219814,0.0140809,-0.000186777,0.0219858,0.0140764,-0.0236235
306,760,0.437766,100.12,0.0249747,69,163,0.437775,-100.12,0.0246671,0.0140996,-0.000511168,0.0246917,0.014075,-0.0482219
315,760,1.16165,100.134,0.0214236,78,163,1.16165,-100.134,0.0277746,0.0141508,-0.000934037,0.0278383,0.014087,-0.0681344
207,769,-0.415886,101.438,0.0292142,-30,154,-0.415878,-101.438,0.00849319,0.0153023,0.000177662,0.015307,0.00848856,1.54473
216,769,0.0277587,101.736,0.027108,-21,154,0.0277557,-101.736,0.00886425,0.0151259,0.000409871,0.0151526,0.00883754,1.50571
225,769,0.0469293,101.156,0.02511,-12,154,0.046936,-101.156,0.00962645,0.0149965,0.000536185,0.0150495,0.00957344,1.47224
234,769,0.0471714,101.076,0.0241111,-3,154,0.0471649,-101.076,0.0107501,0.0148634,0.000552587,0.0149364,0.0106771,1.43956
243,769,0.102221,100.943,0.0244604,6,154,0.102219,-100.943,0.0120426,0.0147469,0.000535559,0.0148491,0.0119404,1.38223
252,769,0.177565,100.888,0.0259401,15,154,0.177567,-100.888,0.0134843,0.0146433,0.000480818,0.0148168,0.0133108,1.2245
270,769,0.449203,100.641,0.0304564,33,154,0.449188,-100.641,0.0168176,0.0144765,0.000255575,0.0168452,0.0144489,0.107482
279,769,0.345566,100.332,0.0292347,42,154,0.345551,-100.332,0.0187106,0.0144145,8.39333e-05,0.0187122,0.0144128,0.0195271
288,769,0.318478,100.219,0.0283571,51,154,0.318481,-100.219,0.0207554,0.0143677,-0.000127672,0.0207579,0.0143652,-0.0199768
297,769,0.338967,100.178,0.0280755,60,154,0.338959,-100.178,0.0229525,0.0143372,-0.000379547,0.0229692,0.0143205,-0.0439414
306,769,0.808711,100.203,0.0240821,69,154,0.808716,-100.203,0.0256829,0.0143771,-0.000750887,0.0257326,0.0143275,-0.0660295
315,769,1.51615,100.187,0.021345,78,154,1.51614,-100.187,0.0287806,0.0144335,-0.00122983,0.0288853,0.0143288,-0.084894
207,778,-0.157138,101.638,0.0264551,-30,145,-0.157135,-101.638,0.0078312,0.0150425,0.000142591,0.0150453,0.00782838,1.55103
216,778,0.0569244,101.657,0.0264658,-21,145,0.0569305,-101.657,0.00851638,0.0149525,0.000366088,0.0149732,0.00849562,1.51416
225,778,0.0445467,101.703,0.0287279,-12,145,0.0445404,-101.703,0.00952845,0.0149064,0.000488887,0.0149504,0.00948436,1.48087
234,778,0.0487553,101.732,0.0281335,-3,145,0.0487518,-101.732,0.0108496,0.0148457,0.000499864,0.0149073,0.0107881,1.44822
243,778,0.05993,101.693,0.0266415,6,145,0.0599365,-101.693,0.0123157,0.0147931,0.00047475,0.014881,0.0122278,1.3878
252,778,0.129517,101.638,0.0269878,15,145,0.129517,-101.638,0.0139133,0.0147505,0.000411197,0.0149187,0.0137451,1.18256
261,778,0.24191,101.487,0.0271638,24,145,0.241913,-101.487,0.0156421,0.0147179,0.000308505,0.0157356,0.0146244,0.294352
270,778,0.547994,101.013,0.0287834,33,145,0.548004,-101.013,0.0175015,0.0146956,0.000166037,0.0175113,0.0146858,0.0589001
279,778,0.719675,100.769,0.0292028,42,145,0.719666,-100.769,0.0194912,0.0146837,-1.67744e-05,0.0194913,0.0146837,-0.00348914
288,778,0.742977,100.556,0.0266811,51,145,0.742981,-100.556,0.0216108,0.0146825,-0.000240417,0.0216191,0.0146742,-0.0346456
297,778,0.59433,100.351,0.0293241,60,145,0.59433,-100.351,0.0238596,0.0146925,-0.000505268,0.0238873,0.0146647,-0.054896
306,778,1.05117,100.332,0.0234389,69,145,1.05118,-100.332,0.0265978,0.0147644,-0.000895732,0.0266652,0.014697,-0.0751249
315,778,1.62735,100.244,0.0220377,78,145,1.62735,-100.244,0.0296395,0.0148366,-0.00139761,0.0297703,0.0147058,-0.0933154
207,787,-0.0474217,101.68,0.0277354,-30,136,-0.0474243,-101.68,0.00730012,0.0147782,6.45126e-05,0.0147787,0.00729956,1.56217
216,787,0.0335479,101.718,0.0298598,-21,136,0.0335541,-101.718,0.00828897,0.0147803,0.000271963,0.0147917,0.00827759,1.529
225,787,0.0590689,101.77,0.0289261,-12,136,0.0590668,-101.77,0.00952778,0.0148207,0.000393902,0.0148498,0.00949862,1.49692
234,787,0.0666978,101.833,0.0278366,-3,136,0.0666962,-101.833,0.0110253,0.0148361,0.000405335,0.0148787,0.0109827,1.46599
243,787,0.0605761,101.799,0.0278454,6,136,0.0605774,-101.799,0.0126431,0.0148552,0.000381533,0.0149192,0.0125792,1.40471
252,787,0.130423,101.726,0.0246951,15,136,0.130417,-101.726,0.0143725,0.0148816,0.000321215,0.0150369,0.0142172,1.12047
261,787,0.234346,101.584,0.0236257,24,136,0.234344,-101.584,0.016212,0.0149151,0.000223646,0.0162494,0.0148776,0.16606
270,787,0.476467,101.294,0.0271821,33,136,0.476471,-101.294,0.01816,0.0149554,8.81534e-05,0.0181624,0.0149529,0.0274808
279,787,0.755202,100.999,0.0308438,42,136,0.755188,-100.999,0.020215,0.0150024,-8.58906e-05,0.0202164,0.015001,-0.0164716
297,787,0.810801,100.474,0.0290249,60,136,0.810791,-100.474,0.02464,0.0151162,-0.000551885,0.0246718,0.0150843,-0.0576909
306,787,1.23286,100.476,0.0231338,69,136,1.23285,-100.476,0.0273371,0.0152291,-0.000927829,0.0274078,0.0151584,-0.0760376
315,787,1.75779,100.33,0.0242407,78,136,1.75778,-100.33,0.0302688,0.0153293,-0.00141274,0.0304012,0.0151968,-0.0934604
207,796,-0.0487742,101.78,0.0300944,-30,127,-0.0487671,-101.78,0.00694685,0.014558,-4.83119e-05,0.0145583,0.00694654,-1.56445
216,796,-0.0384336,101.824,0.0292639,-21,127,-0.0384369,-101.824,0.0082135,0.0146341,0.00013172,0.0146368,0.0082108,1.55029
225,796,0.0365113,101.861,0.027624,-12,127,0.0365143,-101.861,0.00964667,0.0147453,0.000251407,0.0147576,0.0096343,1.52165
234,796,0.0541318,101.885,0.0270203,-3,127,0.0541382,-101.885,0.0112942,0.0148281,0.000265772,0.0148479,0.0112743,1.49615
243,796,0.0894004,101.803,0.0263525,6,127,0.0894012,-101.803,0.0130385,0.0149152,0.000248986,0.0149477,0.013006,1.44111
252,796,0.152392,101.735,0.026391,15,127,0.15239,-101.735,0.0148737,0.0150088,0.000200214,0.0151526,0.01473,0.948019
261,796,0.213863,101.672,0.025229,24,127,0.213867,-101.672,0.0167971,0.0151084,0.000118757,0.0168054,0.0151001,0.0698649
270,796,0.34181,101.527,0.0243269,33,127,0.341797,-101.527,0.0188056,0.0152135,3.96619e-06,0.0188056,0.0152135,0.00110414
279,796,0.662817,101.218,0.0304911,42,127,0.662811,-101.218,0.0208963,0.0153237,-0.00014479,0.0209,0.01532,-0.0259594
288,796,0.931271,100.941,0.0295356,51,127,0.931274,-100.941,0.0230662,0.0154384,-0.000328145,0.0230803,0.0154244,-0.0429142
297,796,1.07414,100.696,0.027388,60,127,1.07413,-100.696,0.0253126,0.0155572,-0.000546742,0.0253431,0.0155266,-0.0558121
306,796,1.55826,100.641,0.0229291,69,127,1.55826,-100.641,0.0279247,0.015723,-0.000876366,0.0279873,0.0156604,-0.0713357
315,796,1.98242,100.431,0.029643,78,127,1.98242,-100.431,0.0306957,0.0158692,-0.00130488,0.0308097,0.0157552,-0.0871168
207,805,-0.0778148,101.862,0.0286697,-30,118,-0.0778198,-101.862,0.00681196,0.0143934,-0.000190049,0.0143982,0.0068072,-1.54575
216,805,-0.0940832,101.927,0.0276912,-21,118,-0.0940857,-101.927,0.00831926,0.014526,-4.62248e-05,0.0145264,0.00831891,-1.56335
225,805,-0.0292904,101.913,0.0259991,-12,118,-0.0292969,-101.913,0.00990337,0.0146898,7.06622e-05,0.0146908,0.00990232,1.55604
234,805,0.0467674,101.859,0.0256921,-3,118,0.0467682,-101.859,0.0116631,0.0148296,9.16555e-05,0.0148322,0.0116604,1.54188
243,805,0.123738,101.797,0.030018,6,118,0.123734,-101.797,0.0134962,0.0149771,8.83656e-05,0.0149823,0.0134909,1.51141
252,805,0.154807,101.758,0.0286064,15,118,0.1548,-101.758,0.0153984,0.0151316,6.00664e-05,0.0154113,0.0151187,0.211507
261,805,0.223582,101.702,0.0265574,24,118,0.223572,-101.702,0.0173655,0.0152922,6.1048e-06,0.0173655,0.0152922,0.00294453
270,805,0.294378,101.613,0.0238654,33,118,0.294373,-101.613,0.019393,0.0154583,-7.41492e-05,0.0193944,0.0154569,-0.0188359
279,805,0.529851,101.436,0.0257598,42,118,0.529846,-101.436,0.0214769,0.0156291,-0.000181351,0.0214825,0.0156235,-0.0309722
288,805,0.972097,101.133,0.0254874,51,118,0.972107,-101.133,0.0236128,0.0158036,-0.000316225,0.0236256,0.0157909,-0.0404056
297,805,1.3696,100.978,0.0237265,60,118,1.3696,-100.978,0.025797,0.0159812,-0.00047959,0.0258204,0.0159578,-0.0487039
306,805,1.6858,101.007,0.0243973,69,118,1.68579,-101.007,0.02827,0.0162031,-0.000732793,0.0283143,0.0161588,-0.0604318
315,805,1.94701,100.954,0.0303679,78,118,1.94702,-100.954,0.0308258,0.0164044,-0.00106832,0.0309045,0.0163257,-0.0735438
207,814,-0.0128042,101.899,0.0253649,-30,109,-0.0128021,-101.899,0.00694192,0.014278,-0.000356293,0.0142952,0.00692466,-1.52238
216,814,-0.0610424,101.951,0.0246888,-21,109,-0.0610352,-101.951,0.00863004,0.0144618,-0.000254367,0.0144729,0.00861897,-1.52729
225,814,-0.0246552,101.934,0.0243693,-12,109,-0.0246582,-101.934,0.0103059,0.0146666,-0.00014026,0.0146711,0.0103014,-1.53868
234,814,0.0649316,101.895,0.0289338,-3,109,0.0649261,-101.895,0.0121236,0.014859,-0.00010796,0.0148632,0.0121194,-1.53141
243,814,0.0997252,101.848,0.0259734,6,109,0.0997314,-101.848,0.0139933,0.0150594,-9.05616e-05,0.015067,0.0139857,-1.48665
252,814,0.15414,101.783,0.0260599,15,109,0.154144,-101.783,0.0159097,0.0152667,-8.87334e-05,0.0159217,0.0152546,-0.134642
261,814,0.229394,101.727,0.0280727,24,109,0.229401,-101.727,0.0178675,0.0154797,-0.000103072,0.017872,0.0154752,-0.0430578
270,814,0.369309,101.654,0.0247696,33,109,0.369324,-101.654,0.0198617,0.0156973,-0.000134154,0.0198661,0.015693,-0.0321694
279,814,0.756494,101.561,0.0242116,42,109,0.7565,-101.561,0.0218873,0.0159184,-0.000182595,0.0218929,0.0159128,-0.0305529
288,814,1.17466,101.481,0.025591,51,109,1.17465,-101.481,0.0239395,0.0161418,-0.000249103,0.0239474,0.0161339,-0.0319025
297,814,1.48315,101.368,0.0245003,60,109,1.48315,-101.368,0.026014,0.0163666,-0.000334519,0.0260256,0.016355,-0.0346192
306,814,1.75557,101.229,0.021677,69,109,1.75558,-101.229,0.0282936,0.0166311,-0.000477355,0.0283131,0.0166116,-0.0408399
207,823,0.0135704,101.926,0.0216646,-30,100,0.0135651,-101.926,0.00732058,0.0142257,-0.000523009,0.0142651,0.00728119,-1.49563
216,823,-0.00651086,101.946,0.0208989,-21,100,-0.0065155,-101.946,0.00912351,0.0144458,-0.00046297,0.0144858,0.00908354,-1.48467
225,823,0.0183519,101.981,0.0252181,-12,100,0.0183563,-101.981,0.0108463,0.0146704,-0.000357042,0.0147035,0.0108132,-1.47849
234,823,0.063488,101.949,0.0344681,-3,100,0.0634918,-101.949,0.0126834,0.0148991,-0.000315028,0.0149431,0.0126395,-1.43227
243,823,0.0946175,101.907,0.0286117,6,100,0.0946198,-101.907,0.0145525,0.0151365,-0.000277569,0.0152474,0.0144417,-1.19076
252,823,0.0387668,101.797,0.0372686,15,100,0.0387726,-101.797,0.0164475,0.015381,-0.00024528,0.0165012,0.0153273,-0.215569
261,823,0.216414,101.768,0.0285423,24,100,0.2164,-101.768,0.0183623,0.0156312,-0.00021871,0.0183797,0.0156138,-0.0794078
270,823,0.562727,101.718,0.0237196,33,100,0.562714,-101.718,0.0202912,0.0158856,-0.000198402,0.0203001,0.0158767,-0.044913
279,823,1.11792,101.716,0.0257931,42,100,1.11792,-101.716,0.0222286,0.0161428,-0.000184946,0.0222342,0.0161372,-0.0303522
288,823,1.43423,101.749,0.0252572,51,100,1.43423,-101.749,0.0241696,0.0164014,-0.000179053,0.0241737,0.0163973,-0.0230333
297,823,1.61972,101.724,0.0231286,60,100,1.61972,-101.724,0.0261093,0.0166602,-0.000181602,0.0261128,0.0166567,-0.0192096
306,823,1.76394,101.664,0.0213101,69,100,1.76395,-101.664,0.0281736,0.0169552,-0.000205288,0.0281773,0.0169514,-0.0182911
207,832,-0.0143508,102.01,0.0233531,-30,91,-0.0143433,-102.01,0.00794976,0.0142011,-0.000680421,0.0142743,0.00787655,-1.46362
216,832,0.0280698,101.974,0.0192528,-21,91,0.0280762,-101.974,0.00980045,0.0144474,-0.000664399,0.0145405,0.00970733,-1.43154
225,832,0.04172,102.004,0.0228656,-12,91,0.0417175,-102.004,0.0115165,0.014683,-0.000567952,0.0147818,0.0114177,-1.39859
234,832,0.0836165,101.985,0.029787,-3,91,0.0836182,-101.985,0.0133238,0.0149397,-0.000514447,0.0150896,0.0131739,-1.28731
243,832,0.133805,101.928,0.0284046,6,91,0.133804,-101.928,0.0151437,0.0152055,-0.000454234,0.0156299,0.0147193,-0.819346
252,832,0.204761,101.812,0.0282842,15,91,0.204758,-101.812,0.0169697,0.0154785,-0.000387882,0.0170645,0.0153836,-0.239848
261,832,0.354731,101.824,0.0230254,24,91,0.354736,-101.824,0.0187951,0.0157568,-0.000315901,0.0188276,0.0157243,-0.102511
270,832,0.57899,101.825,0.025276,33,91,0.578979,-101.825,0.0206139,0.0160388,-0.000238791,0.0206264,0.0160264,-0.0520052
279,832,1.23387,101.841,0.0294919,42,91,1.23386,-101.841,0.0224202,0.0163229,-0.000157103,0.0224243,0.0163188,-0.0257429
297,832,1.78102,101.845,0.0246068,60,91,1.78104,-101.845,0.0259747,0.016891,1.71402e-05,0.0259748,0.016891,0.0018869
306,832,1.87296,101.813,0.0246115,69,91,1.87296,-101.813,0.027783,0.0172065,0.000126449,0.0277845,0.017205,0.0119534
207,841,-0.0551695,102.084,0.0259841,-30,82,-0.0551758,-102.084,0.00882862,0.014188,-0.000812876,0.0143086,0.00870804,-1.42353
216,841,0.0251294,102.022,0.0203466,-21,82,0.0251312,-102.022,0.0106576,0.0144483,-0.000843743,0.0146277,0.0104783,-1.36138
225,841,0.068784,102.001,0.0194053,-12,82,0.0687866,-102.001,0.0123133,0.0146888,-0.000758894,0.0149105,0.0120916,-1.28652
234,841,0.132649,102.005,0.0218124,-3,82,0.132645,-102.005,0.0140385,0.0149658,-0.000693931,0.0153367,0.0136676,-1.07989
243,841,0.212156,101.958,0.0231496,6,82,0.212158,-101.958,0.015757,0.0152526,-0.000610225,0.016165,0.0148445,-0.589452
252,841,0.336301,101.903,0.0227574,15,82,0.336304,-101.903,0.0174616,0.0155471,-0.000508309,0.0175882,0.0154205,-0.244076
261,841,0.471971,101.897,0.0232653,24,82,0.471985,-101.897,0.0191459,0.0158474,-0.000388685,0.0191911,0.0158022,-0.115725
270,841,0.61071,101.911,0.0301716,33,82,0.610718,-101.911,0.0208035,0.0161514,-0.000251861,0.0208171,0.0161378,-0.0539285
279,841,1.24567,101.959,0.037226,42,82,1.24567,-101.959,0.0224287,0.0164573,-9.84044e-05,0.0224303,0.0164556,-0.0164732
297,841,1.90802,102.096,0.0473038,60,82,1.90802,-102.096,0.0255617,0.0170681,0.000255454,0.0255694,0.0170604,0.0300397
306,841,2.01338,101.988,0.0330876,69,82,2.01337,-101.988,0.0270641,0.0174031,0.000507165,0.0270906,0.0173765,0.0523045
207,850,-0.0831131,102.164,0.0261702,-30,73,-0.0831146,-102.164,0.0100169,0.0143624,-0.00090931,0.014545,0.00983434,-1.37262
216,850,0.043795,102.096,0.023201,-21,73,0.0437927,-102.096,0.0117267,0.0145895,-0.000987792,0.0148973,0.0114189,-1.26878
225,850,0.104583,102.043,0.0197232,-12,73,0.104584,-102.043,0.0132521,0.0148032,-0.000916842,0.0152285,0.0128268,-1.13645
234,850,0.168116,102.047,0.0192837,-3,73,0.168121,-102.047,0.0148271,0.0150651,-0.00084324,0.0157977,0.0140945,-0.855512
243,850,0.271186,102.023,0.0202336,6,73,0.271179,-102.023,0.016379,0.0153395,-0.000739101,0.0167628,0.0149557,-0.478977
252,850,0.395846,101.978,0.0217963,15,73,0.395844,-101.978,0.0179012,0.0156244,-0.000605019,0.018052,0.0154736,-0.244254
261,850,0.465345,101.938,0.0239289,24,73,0.465332,-101.938,0.0193876,0.0159178,-0.000441576,0.0194429,0.0158625,-0.124618
270,850,0.612333,101.928,0.0312197,33,73,0.612335,-101.928,0.0208322,0.0162178,-0.000249358,0.0208456,0.0162043,-0.0538301
279,850,1.55818,102.002,0.0390615,42,73,1.55817,-102.002,0.0222295,0.0165224,-2.89799e-05,0.0222297,0.0165223,-0.00507767
288,850,1.91906,102.041,0.0295584,51,73,1.91907,-102.041,0.0235748,0.01683,0.000218866,0.0235819,0.0168229,0.0324042
297,850,1.87993,102.021,0.030251,60,73,1.87994,-102.021,0.0248635,0.0171388,0.000493355,0.0248949,0.0171075,0.0635231
306,850,2.0057,101.986,0.0273488,69,73,2.00571,-101.986,0.02603,0.0174784,0.000882701,0.0261202,0.0173882,0.10179
207,859,0.0100958,102.209,0.0250693,-30,64,0.0101013,-102.209,0.0113341,0.0145745,-0.000972856,0.0148442,0.0110644,-1.30042
216,859,0.101828,102.126,0.0256591,-21,64,0.101822,-102.126,0.0128727,0.0147744,-0.00109929,0.015277,0.0123701,-1.14195
225,859,0.167148,102.116,0.0230809,-12,64,0.167145,-102.116,0.0142288,0.0149645,-0.00104335,0.0157029,0.0134903,-0.954866
234,859,0.216857,102.123,0.022054,-3,64,0.216858,-102.123,0.0156135,0.0152034,-0.000964541,0.0163946,0.0144224,-0.680671
243,859,0.289568,102.106,0.0197199,6,64,0.289566,-102.106,0.0169601,0.0154533,-0.000844383,0.0173384,0.0150751,-0.421136
252,859,0.385575,102.064,0.0220358,15,64,0.385574,-102.064,0.0182634,0.0157128,-0.000683411,0.018435,0.0155412,-0.245969
261,859,0.471011,102.012,0.0249211,24,64,0.471008,-102.012,0.0195183,0.0159806,-0.000482224,0.0195829,0.0159161,-0.133077
270,859,1.57234,101.979,0.0323098,33,64,1.57233,-101.979,0.02072,0.0162555,-0.00024146,0.020733,0.0162425,-0.0538751
279,859,2.03719,102.019,0.0471402,42,64,2.0372,-102.019,0.021864,0.0165362,3.82087e-05,0.0218643,0.016536,0.00717107
288,859,1.97701,102.016,0.0292801,51,64,1.97702,-102.016,0.0229463,0.0168215,0.00035605,0.022967,0.0168009,0.0578728
297,859,1.90205,102.049,0.0362878,60,64,1.90204,-102.049,0.0239632,0.0171103,0.00071125,0.0240363,0.0170373,0.102335
306,859,1.95856,101.963,0.0379597,69,64,1.95856,-101.963,0.0247944,0.0174292,0.00122784,0.0249937,0.0172299,0.160914
207,868,0.103818,102.264,0.0247709,-30,55,0.103821,-102.264,0.0128301,0.0148289,-0.00102949,0.0152643,0.0123947,-1.17068
216,868,0.150921,102.166,0.0271148,-21,55,0.150925,-102.166,0.0141449,0.0149725,-0.00120128,0.0158292,0.0132881,-0.951272
225,868,0.236123,102.176,0.0259252,-12,55,0.23613,-102.176,0.0152946,0.0151229,-0.00116091,0.0163728,0.0140446,-0.748488
234,868,0.293943,102.225,0.0305672,-3,55,0.293945,-102.225,0.0164495,0.0153204,-0.00108032,0.0171039,0.014666,-0.544611
243,868,0.331519,102.236,0.0214001,6,55,0.331512,-102.236,0.017553,0.0155295,-0.000948776,0.0179283,0.0151542,-0.376647
252,868,0.375782,102.197,0.024313,15,55,0.375778,-102.197,0.0186009,0.0157493,-0.000766659,0.0187939,0.0155563,-0.246682
261,868,0.450802,102.156,0.0281813,24,55,0.450806,-102.156,0.0195893,0.0159789,-0.000534431,0.0196668,0.0159014,-0.143913
270,868,1.27205,102.056,0.0345858,33,55,1.27206,-102.056,0.0205147,0.0162171,-0.000252625,0.0205295,0.0162023,-0.0585143
288,868,1.88431,101.971,0.032078,51,55,1.88431,-101.971,0.0221629,0.0167158,0.000457353,0.022201,0.0166776,0.083186
297,868,1.98532,101.963,0.0428085,60,55,1.98532,-101.963,0.02288,0.0169745,0.000884208,0.0230096,0.0168449,0.145476
306,868,1.85157,101.953,0.0371739,69,55,1.85156,-101.953,0.0233482,0.0172701,0.00152015,0.0237072,0.0169111,0.231906
207,877,0.188603,102.324,0.0307615,-30,46,0.188599,-102.324,0.0144578,0.0151986,-0.00107853,0.0159686,0.0136879,-0.950795
216,877,0.165299,102.243,0.0322244,-21,46,0.165298,-102.243,0.0155051,0.0152602,-0.00129052,0.016679,0.0140864,-0.738096
225,877,0.251041,102.29,0.0245908,-12,46,0.251038,-102.29,0.0164171,0.0153482,-0.00126607,0.0172569,0.0145084,-0.585689
234,877,0.378558,102.347,0.027809,-3,46,0.378555,-102.347,0.0173109,0.0154768,-0.00118829,0.0178948,0.0148929,-0.456771
243,877,0.560703,102.428,0.0278635,6,46,0.560699,-102.428,0.0181428,0.0156182,-0.00105185,0.0185236,0.0152374,-0.34735
252,877,0.600591,102.448,0.029105,15,46,0.600586,-102.448,0.01891,0.0157717,-0.000856884,0.0191287,0.0155529,-0.249914
261,877,0.695147,102.556,0.032456,24,46,0.69516,-102.556,0.0196097,0.0159367,-0.000603662,0.0197064,0.01584,-0.158789
270,877,1.14555,102.538,0.034167,33,46,1.14554,-102.538,0.0202393,0.0161127,-0.000292517,0.02026,0.016092,-0.0704156
279,877,1.70558,102.044,0.0381459,42,46,1.70557,-102.044,0.0207964,0.0162989,7.61727e-05,0.0207977,0.0162976,0.01693
288,877,1.83272,102.052,0.0303652,51,46,1.8327,-102.052,0.0212788,0.0164947,0.000501998,0.0213309,0.0164426,0.103431
297,877,1.76586,102.021,0.0349563,60,46,1.76587,-102.021,0.0216844,0.0166996,0.000984521,0.0218718,0.0165122,0.188098
306,877,1.73243,102.013,0.0322527,69,46,1.73242,-102.013,0.0217831,0.0169488,0.00171969,0.0223325,0.0163995,0.309183
207,886,0.217355,102.489,0.0257589,-30,37,0.217361,-102.489,0.0161534,0.015602,-0.00112643,0.0170374,0.014718,-0.665375
216,886,0.20428,102.353,0.0287711,-21,37,0.204285,-102.353,0.0169061,0.0155916,-0.00136386,0.0177629,0.0147349,-0.560861
225,886,0.262036,102.364,0.0259279,-12,37,0.262039,-102.364,0.0175574,0.0156145,-0.00135111,0.01825,0.0149218,-0.473718
234,886,0.456933,102.467,0.0256495,-3,37,0.45694,-102.467,0.0181676,0.0156661,-0.00127742,0.0187046,0.0151291,-0.397976
